crate_name,category,abi,count
edgedb-tokio-0.3.0,foreign_functions,C,1
sqlite3ext-sys-0.0.1,foreign_functions,C,285
sqlite3ext-sys-0.0.1,static_items,C,3
interoptopus_reference_project-0.14.15,rust_functions,C,93
snek-0.3.0,foreign_functions,C,4
nomos-runtime-0.1.0,foreign_functions,C,6
webcam-0.0.0,foreign_functions,C,9
sha2-asm-0.6.2,foreign_functions,C,2
wedpr_ffi_c_common-1.0.0,rust_functions,C,3
nstd-sys-0.3.3,rust_functions,C,325
minisat-0.4.4,foreign_functions,C,50
minisat-0.4.4,static_items,C,3
rt-rtai-0.1.4,foreign_functions,C,13
chmlib-sys-1.0.0,foreign_functions,C,7
libtun-0.1.0,foreign_functions,C,1
debcargo-cdylib-0.1.0,rust_functions,C,1
caoe-0.1.2,rust_functions,C,2
ogo-0.1.0,rust_functions,C,2
nftoken-1.0.1,rust_functions,C,1
shogi_usi_parser-0.1.0,rust_functions,C,3
ubend-0.2.2,static_items,C,1
mosaic-tile-0.4.0,foreign_functions,C,3
cobin-0.1.1,foreign_functions,C,1
cobin-0.1.1,static_items,C,1
wasm-test-0.1.0,rust_functions,C,2
mosquitto-client-0.1.5,foreign_functions,C,32
mjs-sys-0.1.2,foreign_functions,C,158
mjs-sys-0.1.2,static_items,C,3
hermetic-0.1.0,rust_functions,C,2
flb-plugin-sys-0.1.0,foreign_functions,C,1
tarantool-0.6.4,foreign_functions,C,104
tarantool-0.6.4,rust_functions,C,6
tarantool-0.6.4,static_items,C,2
wasm-bindgen-test-0.3.33,rust_functions,C,9
vecio-0.1.0,foreign_functions,C,2
dlc-0.3.0,rust_functions,C,1
wintrap-0.3.1,rust_functions,system,3
smalloca-0.1.0,foreign_functions,C,1
smalloca-0.1.0,rust_functions,C,2
lua52-sys-0.1.2,foreign_functions,C,103
quarry-merge-mine-5.2.0,rust_functions,C,1
jemalloc-sys-0.5.2+5.3.0-patched,foreign_functions,C,18
jemalloc-sys-0.5.2+5.3.0-patched,static_items,C,2
openssl-0.10.44,rust_functions,C,29
glpk-sys-0.2.0,foreign_functions,C,331
v8-0.60.0,foreign_functions,C,569
v8-0.60.0,rust_functions,C,34
v8-0.60.0,static_items,C,3
curses-sys-6.0.0-2,foreign_functions,C,342
curses-sys-6.0.0-2,static_items,C,12
krust-0.0.1,foreign_functions,stdcall,128
libargs-0.1.2,rust_functions,C,1
z3-sys-0.7.1,foreign_functions,C,672
apache-nimble-sys-0.0.1,foreign_functions,C,390
apache-nimble-sys-0.0.1,static_items,C,6
nvidia-aftermath-rs-0.0.2,foreign_functions,C,3
nvidia-aftermath-rs-0.0.2,rust_functions,C,3
bottomless-0.1.8,rust_functions,C,26
lm3s6965-0.1.3,foreign_functions,C,31
fm_plugin-0.1.17,foreign_functions,C,246
fm_plugin-0.1.17,rust_functions,C,1
weresocool_lame-1.0.43,foreign_functions,C,14
mercurial-vault-0.4.4,rust_functions,C,1
launch-services-0.0.2,foreign_functions,C,12
videocore-gencmd-0.1.0,foreign_functions,C,9
pd-sys-0.1.1,foreign_functions,C,201
pd-sys-0.1.1,static_items,C,12
winutils-rs-0.2.2,foreign_functions,C,6
winutils-rs-0.2.2,rust_functions,C,1
interception-0.1.2,rust_functions,C,3
kanshi-rs-0.1.0,foreign_functions,C,2
cffi-0.1.7,rust_functions,C,2
base64-cli-0.1.4,rust_functions,C,3
herkulex-drs-0x01-stm32f1xx-0.1.2,rust_functions,C,1
ray-rs-sys-0.0.0,foreign_functions,C,12
ray-rs-sys-0.0.0,rust_functions,C,2
rhyoea-0.1.0,foreign_functions,C,5
rhyoea-0.1.0,rust_functions,C,1
lodepng-3.7.2,rust_functions,C,77
libmotor-sys-0.1.0,foreign_functions,C,1
pineappl_capi-0.5.8,rust_functions,C,48
mono-rs-0.1.10,foreign_functions,C,795
mono-rs-0.1.10,static_items,C,3
didkit-0.3.1,rust_functions,system,11
didkit-0.3.1,rust_functions,C,14
nstd_alloc-0.5.0,rust_functions,C,6
nstd_gl-0.5.1,rust_functions,C,17
json_logger-0.1.0,foreign_functions,C,1
turmoil-0.3.3,rust_functions,C,1
monotron-api-0.2.2,rust_functions,C,7
aubio-rs-0.2.0,rust_functions,C,1
rxscreen-0.1.5,foreign_functions,C,26
objrs_macros-0.0.2,foreign_functions,C,1
rvmti-0.3.0,rust_functions,C,32
aegis-0.2.4,foreign_functions,C,2
rsmgp-sys-1.0.0,foreign_functions,C,226
libsamplerate-0.1.0,foreign_functions,C,35
libsamplerate-0.1.0,rust_functions,C,61
sealed_box-0.2.5,foreign_functions,C,4
nonblocking_socket-0.0.2,foreign_functions,C,2
ruspiro-allocator-0.4.6,foreign_functions,C,1
ruspiro-allocator-0.4.6,static_items,C,2
rsperftools-0.3.3,foreign_functions,C,1
rsperftools-0.3.3,rust_functions,C,1
proxy-wasm-experimental-0.0.8,foreign_functions,C,29
proxy-wasm-experimental-0.0.8,rust_functions,C,22
sqa-jack-0.6.1,rust_functions,C,9
wasmer-singlepass-backend-near-0.18.1,rust_functions,C,2
rorm-lib-0.3.0,rust_functions,C,41
coresimd-0.1.2,foreign_functions,C,507
coresimd-0.1.2,foreign_functions,platform-intrinsic,50
ioctl-sys-0.8.0,foreign_functions,C,1
bpfjit-0.1.1,foreign_functions,C,1
shogi_official_kifu-0.1.1,rust_functions,C,2
ogg_next_sys-0.1.1,foreign_functions,C,71
scoped_async_spawn-0.1.0,rust_functions,C,1
quarry-mint-wrapper-ntoken-5.0.3,rust_functions,C,1
fiemap-0.1.1,foreign_functions,C,1
js_ffi-0.8.0,foreign_functions,C,14
leafrender-0.1.0,rust_functions,system,1
lucid-arena-sys-0.1.0,foreign_functions,C,219
lucid-arena-sys-0.1.0,static_items,C,1
esp_idf_dev_sys-0.1.4,foreign_functions,C,1917
esp_idf_dev_sys-0.1.4,static_items,C,203
trait_erc20-3.0.0,foreign_functions,C,6
crlibm-0.1.1,foreign_functions,C,80
crlibm-0.1.1,rust_functions,C,2
wap-0.1.3,foreign_functions,C,17
wap-0.1.3,rust_functions,C,1
ofx-0.3.0,rust_functions,C,1
externc-libm-0.1.0,rust_functions,C,113
mpl-auction-house-unofficial-1.1.6,rust_functions,C,1
wow-rs-1.0.0,foreign_functions,C,10
fd-passing-0.0.1,foreign_functions,C,1
linux-nvme-sys-0.3.0,foreign_functions,C,91
linux-nvme-sys-0.3.0,static_items,C,3
nstd_env-0.5.0,rust_functions,C,13
sadness-generator-0.5.0,rust_functions,C,1
switcheroo-0.2.9,rust_functions,C,2
nvapi_sys_new-0.1.5,foreign_functions,C,264
nvapi_sys_new-0.1.5,static_items,C,1
wooting-analog-common-0.7.1,rust_functions,C,2
js-canvas-rendering-context-2d-0.3.0,foreign_functions,C,28
quirc-0.0.1,foreign_functions,C,9
clockwork-thread-program-1.4.0,rust_functions,C,1
geometry_tools-0.4.1,rust_functions,C,1
io-lifetimes-1.0.3,foreign_functions,C,3
streamflow-0.1.1,rust_functions,C,1
alass-ffi-0.3.0,rust_functions,C,26
rsfbclient-core-0.21.0,foreign_functions,C,6
macsmc-0.1.7,foreign_functions,C,7
drone-core-0.14.3,foreign_functions,C,7
drone-core-0.14.3,rust_functions,C,7
drone-core-0.14.3,static_items,C,5
libharu-sys-0.0.1,foreign_functions,C,234
cronos-network-0.2.0,rust_functions,C,1
taglib-sys-1.0.0,foreign_functions,C,26
jvm-rs-0.2.0,foreign_functions,C,12
anitomy-sys-0.1.2,foreign_functions,C,24
mini-rx-0.1.1,rust_functions,rust-call,3
hexchat-plugin-0.2.14,rust_functions,C,5
dukbind-0.0.4,foreign_functions,C,1034
dukbind-0.0.4,rust_functions,C,1
dukbind-0.0.4,static_items,C,10
bootloader_api-0.11.0,rust_functions,C,1
foo-cargo-filename-test-0.3.0,rust_functions,C,1
urcu-0.0.3,foreign_functions,C,8
urcu-0.0.3,rust_functions,C,2
pqcrypto-ntruprime-0.1.6,foreign_functions,C,72
jack-client-0.1.2,rust_functions,C,12
pydestiny-0.1.0,rust_functions,C,2
pbf-reader-0.1.9,rust_functions,C,4
tree-sitter-prisma-io-1.3.0,foreign_functions,C,1
commoncrypto-sys-0.2.0,foreign_functions,C,27
selecta_score-0.0.3,rust_functions,C,1
sibyl-0.6.12,foreign_functions,C,155
pkgcraft-0.0.2,rust_functions,C,95
tun-tap-mac-0.1.2,foreign_functions,C,1
win-acrylic-sys-0.1.0,foreign_functions,system,1
plist_plus-0.2.2,foreign_functions,C,80
visa-sys-0.1.4,foreign_functions,C,5
visa-sys-0.1.4,foreign_functions,system,101
libspm-rs-0.0.4,foreign_functions,C,8
chlorate-0.1.6,foreign_functions,C,4
chlorate-0.1.6,rust_functions,C,1
macvtap-0.1.2,foreign_functions,C,2
hypermachines_sys-0.1.0,foreign_functions,C,2
stb-0.3.2,rust_functions,C,4
rust-lirc-client-sys-0.2.0,foreign_functions,C,20
inputsynth-0.1.1,foreign_functions,C,1
cborian-0.9.2,foreign_functions,C,1
frustool-0.1.0,rust_functions,C,29
kerrex-gdnative-sys-0.1.3,foreign_functions,C,610
sapp-windows-0.2.21,rust_functions,system,1
sapp-windows-0.2.21,rust_functions,C,7
daemonize-0.4.1,foreign_functions,C,4
mimalloc-rs-0.1.0,foreign_functions,C,11
libafl_targets-0.8.2,foreign_functions,C,2
libafl_targets-0.8.2,static_items,C,5
rad-0.5.0,rust_functions,C,1
libaio-0.0.1,foreign_functions,C,8
fast_async_trait-0.1.1,rust_functions,rust-call,1
pmemobj-sys-0.0.1,foreign_functions,C,8
easyjack-0.1.2,rust_functions,C,3
win_ocr_bindings-0.1.0,rust_functions,system,20
safe-token-swap-3.0.0,rust_functions,C,1
neptune-lang-0.1.3,foreign_functions,C,71
neptune-lang-0.1.3,rust_functions,C,9
opentok-rs-sys-1.0.4,foreign_functions,C,131
allocator_stub-0.1.0,foreign_functions,C,5
cronos-pool-0.2.0,rust_functions,C,1
libxlsxwriter-sys-1.1.4,foreign_functions,C,375
oqo-0.1.0,rust_functions,C,2
spl-token-3.5.0,rust_functions,C,1
origin-0.6.1,foreign_functions,C,5
origin-0.6.1,rust_functions,C,3
origin-0.6.1,static_items,C,1
topd-1.3.1,foreign_functions,C,1
libheif-sys-1.12.0,foreign_functions,C,140
cronos-health-0.2.0,rust_functions,C,1
bulletproof-0.2.0,foreign_functions,C,5
hidapi-rusb-1.3.2,foreign_functions,C,19
wascc-nats-0.9.1,rust_functions,C,1
libindy-sys-0.1.7-dev-0,foreign_functions,C,126
megadrive-sys-0.1.0,static_items,C,5
spl-shared-memory-2.0.6,rust_functions,C,1
python-core-0.5.1,rust_functions,C,3
sofa-sys-2020.7.21-beta.2,foreign_functions,C,244
hnsw_rs-0.1.16,rust_functions,C,63
epics-ca-0.1.0,rust_functions,C,4
dacite-0.7.0,rust_functions,system,6
solana-router-main-1.1.3,rust_functions,C,1
libdw-0.1.0,rust_functions,C,2
eosio_cdt_sys-0.3.0,foreign_functions,C,121
webrtc-vad-0.4.0,foreign_functions,C,6
connected_socket-0.0.6,foreign_functions,C,1
biscuit-wasm-0.1.3,rust_functions,C,49
drogue-boot-0.1.2,rust_functions,C,1
ladspa-0.3.4,foreign_functions,C,1
ladspa-0.3.4,rust_functions,C,8
deno-libffi-0.0.7,rust_functions,C,39
tree-sitter-0.20.9,foreign_functions,C,105
tree-sitter-0.20.9,rust_functions,C,3
sophia-sys-0.1.0,foreign_functions,C,17
sophia-sys-0.1.0,static_items,C,2
tree-sitter-vue3-0.0.4,foreign_functions,C,1
jpki-ffi-generic-0.4.1,rust_functions,C,12
rs-gles2-0.1.4,foreign_functions,C,142
febug-0.1.2,rust_functions,C,1
lua51-0.1.6,foreign_functions,C,101
simple-fcl-sys-0.0.5,foreign_functions,C,7
cgroup-sys-0.1.1,foreign_functions,C,66
qemu_libafl_bridge-0.3.2,foreign_functions,C,7
qemu_libafl_bridge-0.3.2,static_items,C,2
lunesweb-0.3.0,rust_functions,C,10
px4-0.2.4,foreign_functions,C,16
emacs-rs-module-0.18.0,rust_functions,C,4
rlapack-0.0.5,foreign_functions,C,1471
catboost2-sys-0.1.1+catboost.1.0.5,foreign_functions,C,36
mun_runtime_capi-0.4.0,rust_functions,C,17
imgui-0.9.0,rust_functions,C,3
libpapi_sys-0.1.7,foreign_functions,C,120
libpapi_sys-0.1.7,static_items,C,2
tm-rs-2020.11.11,rust_functions,C,1
pact_matching-1.0.2,rust_functions,C,1
ash-0.37.1+1.3.235,rust_functions,system,642
pyawabi-0.2.2,rust_functions,C,3
jobserver-0.1.25,rust_functions,C,1
ckb-rocksdb-0.19.0,rust_functions,C,18
boolector-0.4.3,rust_functions,C,1
netsnmp-sys-0.1.1,foreign_functions,C,700
netsnmp-sys-0.1.1,static_items,C,25
steamworks-sys-0.9.0,foreign_functions,C,1399
steamworks-sys-0.9.0,static_items,C,2
tongue-0.1.2,foreign_functions,C,1
emacs-native-async-0.1.2,rust_functions,C,1
solana-geyser-plugin-scaffold-1.11.2,rust_functions,C,1
nnsdk-0.2.0,foreign_functions,C,372
nnsdk-0.2.0,static_items,C,2
s2n-tls-0.0.22,rust_functions,C,8
libpg_query2-sys-0.2.3,foreign_functions,C,19
bliss-audio-aubio-sys-0.2.0,foreign_functions,C,295
fltk-sys-1.3.24,foreign_functions,C,8976
libsvm-sys2-4.0.0,foreign_functions,C,19
libsvm-sys2-4.0.0,static_items,C,1
pqcrypto-falcon-0.2.10,foreign_functions,C,20
libargon2-sys-0.2.0,foreign_functions,C,1
stable-swap-1.8.1,rust_functions,C,1
pudding-kernel-0.1.1,foreign_functions,C,3
pudding-kernel-0.1.1,rust_functions,C,4
tauri-utils-2.0.0-alpha.0,rust_functions,C,1
webm-1.0.2,rust_functions,C,3
exomind-app-0.1.15,rust_functions,C,1
brush_contracts-1.8.0,foreign_functions,C,84
pfring-sys-0.0.1,foreign_functions,C,199
pfring-sys-0.0.1,static_items,C,1
flac-sys-0.1.0,foreign_functions,C,378
flac-sys-0.1.0,static_items,C,102
tokio-periodic-0.1.1,foreign_functions,C,2
libloadorder-ffi-11.4.1,rust_functions,C,19
vertigo-browserdriver-0.1.0-beta.3,foreign_functions,C,30
pmemblk-sys-0.0.2,foreign_functions,C,12
pmemblk-sys-0.0.2,static_items,C,1
robust2d-0.1.0,foreign_functions,C,3
reed-solomon-novelpoly-1.0.0,rust_functions,C,2
cstrptr-0.1.2,foreign_functions,C,1
decnumber-sys-0.1.5,foreign_functions,C,279
decnumber-sys-0.1.5,static_items,C,5
dlog_core-1.1.8,rust_functions,C,3
webrtc-util-0.7.0,foreign_functions,C,3
memcmp-0.0.6,foreign_functions,C,1
spl-name-service-0.2.0,rust_functions,C,1
msica-0.3.0,foreign_functions,C,23
alloc-no-stdlib-2.0.4,foreign_functions,C,2
winapi-comm-0.1.0,foreign_functions,system,9
k9-0.11.6,rust_functions,C,1
nodejs-0.5.0,foreign_functions,C,1
regress-0.4.1,foreign_functions,C,1
mpv-client-0.3.1,foreign_functions,C,13
redis_regular_expression_module-0.4.1,rust_functions,C,5
serum_dex-0.5.4,rust_functions,C,1
ovr-sys-0.3.0,foreign_functions,C,68
whitelist-tester-0.5.6,rust_functions,C,1
pebble-rust-0.1.0,foreign_functions,C,35
chromaprint-0.2.0,foreign_functions,C,13
ld46-0.2.7,foreign_functions,C,1
mc-sgx-dcap-ql-sys-0.4.0,foreign_functions,C,6
embree-0.3.8,foreign_functions,C,99
psx-0.1.6,foreign_functions,C,71
psx-0.1.6,foreign_functions,Rust,1
psx-0.1.6,rust_functions,C,1
psx-0.1.6,static_items,C,4
libmimalloc-sys-0.1.28,foreign_functions,C,8
liblmdb-sys-0.2.2,foreign_functions,C,50
perfrecord-mach-ipc-rendezvous-0.2.1,foreign_functions,C,237
perfrecord-mach-ipc-rendezvous-0.2.1,static_items,C,8
erc1155-3.0.0,foreign_functions,C,8
inkpad-browser-0.1.0,rust_functions,C,4
tch-0.10.1,rust_functions,C,1
cita-snappy-0.1.0,foreign_functions,C,4
mimalloc-rust-0.2.0,rust_functions,C,1
yareio-0.1.4,foreign_functions,C,50
v-cbr-codec-0.7.1,foreign_functions,C,1
s2n-quic-tls-0.15.0,rust_functions,C,7
wasmcloud-httpserver-0.12.3,rust_functions,C,1
rustyline-with-hint-fix-10.0.4,rust_functions,C,1
sha1-asm-0.5.1,foreign_functions,C,1
wai-bindgen-rust-0.2.2,rust_functions,C,3
dart-sys-2.0.1,foreign_functions,C,289
dart-sys-2.0.1,static_items,C,1
fluidsynth-0.0.1,foreign_functions,C,282
ytnef_sys-0.2.0,foreign_functions,C,17
pen-ffi-0.10.4,foreign_functions,C,21
pen-ffi-0.10.4,rust_functions,C,6
netdevice-0.1.1,foreign_functions,C,1
smart-wallet-0.11.1,rust_functions,C,1
spdlog-rs-0.3.5,foreign_functions,C,1
spdlog-rs-0.3.5,rust_functions,C,1
lincoln_wasm-0.1.1,rust_functions,C,14
thrive-ipc-0.1.0,foreign_functions,C,5
libcwa-0.1.0,foreign_functions,C,19
rtdlib-sys-0.1.0,foreign_functions,C,8
nm-0.1.0,rust_functions,C,2
tetanes-web-0.1.1,rust_functions,C,17
solrand-0.1.5,rust_functions,C,1
fomu-rt-0.0.6,foreign_functions,C,1
fomu-rt-0.0.6,foreign_functions,Rust,3
fomu-rt-0.0.6,rust_functions,C,2
fomu-rt-0.0.6,rust_functions,Rust,2
fomu-rt-0.0.6,static_items,C,5
smartalloc-sys-0.2.0,foreign_functions,C,6
uv-sys-0.1.0,foreign_functions,C,435
parallel_image_crop-0.1.0,rust_functions,C,1
adi-0.13.0-pre2,foreign_functions,C,10
autopilot-0.4.0,foreign_functions,C,2
refmove-0.1.3,rust_functions,rust-call,3
freertos_rs-0.3.0,rust_functions,C,2
snarkvm-algorithms-cuda-0.9.11,foreign_functions,C,5
lockup-1.1.2,rust_functions,C,1
spl-math-0.1.0,rust_functions,C,1
dedbg-0.1.1,foreign_functions,C,1
swift-rs-0.3.0,foreign_functions,C,2
drogue-ffi-compat-0.1.0,foreign_functions,C,1
drogue-ffi-compat-0.1.0,rust_functions,C,3
edjx-0.1.1,foreign_functions,C,29
ugli-webgl-0.1.0,foreign_functions,C,756
redeemer-1.1.2,rust_functions,C,1
twain-0.1.0,rust_functions,C,1
flav-md-engine-0.1.0,rust_functions,C,3
corundum-0.4.1,rust_functions,rust-call,1
pyo3-ffi-0.17.3,foreign_functions,C,802
pyo3-ffi-0.17.3,static_items,C,169
alpm-rs-0.1.24,foreign_functions,C,49
alpm-rs-0.1.24,rust_functions,C,3
nss-sys-0.1.9,foreign_functions,C,47
mpl-token-entangler-0.1.3,rust_functions,C,1
blip_buf-sys-0.1.4,foreign_functions,C,10
ffts-sys-0.1.3,foreign_functions,C,8
solana-vaults-1.1.3,rust_functions,C,1
mond-0.1.0,foreign_functions,C,145
mond-0.1.0,rust_functions,C,5
async-backtrace-0.2.2,rust_functions,C,1
ash-direct-entry-0.2.0,foreign_functions,C,1
dcv-color-primitives-0.5.1,rust_functions,C,5
mc-sgx-trts-sys-0.4.0,foreign_functions,C,6
libceed-sys-0.9.0,foreign_functions,C,122
libceed-sys-0.9.0,static_items,C,15
wasm-message-passing-3nweb-0.2.0,foreign_functions,C,2
wasm-message-passing-3nweb-0.2.0,rust_functions,C,1
videocore-0.1.3,foreign_functions,C,36
pattern-3-0.5.0,rust_functions,rust-call,3
nesdie-0.2.0,rust_functions,C,48
wasmer-engine-jit-near-1.0.1,foreign_functions,C,2
efw-0.1.0,foreign_functions,C,1
openal-sys-1.16.0,foreign_functions,C,93
rsasl-2.0.0-rc.4,static_items,C,2
mpl-auctioneer-0.2.1,rust_functions,C,1
rustat-0.1.1,foreign_functions,C,2
libbitcoin-0.3.0,rust_functions,C,6
dji-thermal-sys-0.1.0,foreign_functions,C,25
libal-0.1.0,foreign_functions,C,93
xladd-0.1.2,foreign_functions,stdcall,4
xladd-0.1.2,foreign_functions,cdecl,2
xladd-0.1.2,rust_functions,stdcall,1
minilzo-rs-0.6.0,foreign_functions,C,6
machinery-api-0.5.0,foreign_functions,C,75
machinery-api-0.5.0,static_items,C,65
bayestest-0.1.1,foreign_functions,C,1
bankman-0.3.1,rust_functions,C,1
gettext-sys-0.21.3,foreign_functions,C,10
pxtone-sys-0.2.0,foreign_functions,C,1937
pxtone-sys-0.2.0,static_items,C,4
serial-win-0.2.0,foreign_functions,system,7
megenginelite-sys-1.8.2,static_items,C,4
cardinal-payment-manager-2.1.1,rust_functions,C,1
gmt_mount-ctrl_sampling1000-damping002-1.0.1,foreign_functions,C,3
gmt_mount-ctrl_sampling1000-damping002-1.0.1,static_items,C,2
multicast_dns-0.5.0,foreign_functions,C,32
multicast_dns-0.5.0,rust_functions,C,4
solana-chacha-sys-1.1.23,foreign_functions,C,1
mint-proxy-1.1.2,rust_functions,C,1
template_distribution_sv2-0.1.4,rust_functions,C,7
wasm-bindgen-0.2.83,rust_functions,C,51
liblmod-0.2.0,foreign_functions,C,2
varnish-0.0.12,rust_functions,C,8
blake-2.0.2,foreign_functions,C,5
tectonic_engine_bibtex-0.1.4,foreign_functions,C,1
hidapi-sys-0.1.4,foreign_functions,C,18
wordcutw-0.1.0,rust_functions,C,8
tree-sitter-glsl-0.1.4,foreign_functions,C,1
indexvec-0.5.4,rust_functions,rust-call,4
binary_codec_sv2-0.1.2,rust_functions,C,4
sudo_pair-1.0.0,rust_functions,C,7
microsoft-dia-0.4.0,rust_functions,system,567
lua-sys-0.2.0,foreign_functions,C,146
fuzzyhash-0.2.1,rust_functions,C,2
hypr-0.0.1,foreign_functions,C,20
packet_rs-0.1.0,rust_functions,C,1013
qoqo_calculator_pyo3-1.1.0,rust_functions,C,71
rust-locale-0.1.4,foreign_functions,C,6
fuchsia-cprng-0.1.1,foreign_functions,C,1
sled-native-0.34.6,rust_functions,C,16
git2-0.15.0,rust_functions,C,41
block-sys-0.1.0-beta.1,foreign_functions,C,5
block-sys-0.1.0-beta.1,static_items,C,6
owasm-kit-0.3.0,foreign_functions,C,12
openthread-rust-0.1.4,rust_functions,C,30
xsettings-0.2.0,foreign_functions,C,6
xsettings-0.2.0,rust_functions,C,2
fltk-1.3.24,foreign_functions,C,3
fltk-1.3.24,rust_functions,C,387
sqlite3-sys-0.14.0,foreign_functions,C,241
lame-sys-0.1.2,foreign_functions,C,197
lame-sys-0.1.2,static_items,C,2
yew_simple-0.3.0,foreign_functions,C,7
boringssl-0.0.5,foreign_functions,C,32
llvm-plugin-inkwell-0.1.2,rust_functions,C,1
tracing-ext-ffi-subscriber-0.1.1-pre1,rust_functions,C,2
tree-sitter-foam-0.1.3,foreign_functions,C,1
awi-0.9.1,foreign_functions,C,2
coopted_llvm_sys-0.1.0,foreign_functions,C,68
halide-runtime-0.6.1,foreign_functions,C,135
willow-example-0.1.1,rust_functions,C,1
plrs-0.1.3,rust_functions,C,22
macos-spotify-0.0.3,foreign_functions,C,9
libxm-1.0.0,foreign_functions,C,18
gmt_mount-ctrl_sampling1000-damping002_ze30-500Hz-0.1.0,foreign_functions,C,3
gmt_mount-ctrl_sampling1000-damping002_ze30-500Hz-0.1.0,static_items,C,2
wgctrl-sys-0.1.0,foreign_functions,C,12
openhmd-rs-sys-0.1.6,foreign_functions,C,13
amy-0.10.0,foreign_functions,C,2
vk-rs-0.1.4,foreign_functions,C,390
epic-wallet-rust-python-0.2.0,rust_functions,C,9
lpsolve-0.1.0,rust_functions,C,1
wasi-core-0.2.0,foreign_functions,C,45
ontio-std-0.5.0,foreign_functions,C,24
ontio-std-0.5.0,rust_functions,C,1
soroban-env-guest-0.0.11,foreign_functions,C,91
wasm-react-0.3.2,rust_functions,C,4
ocl-core-0.11.3,rust_functions,C,2
mpl-candy-guard-0.2.0,rust_functions,C,1
intercom-0.4.0,rust_functions,system,81
speedy2d-1.9.0,rust_functions,system,1
srtp-0.7.0,rust_functions,C,2
bwapi_wrapper-0.3.0,foreign_functions,C,18
bwapi_wrapper-0.3.0,static_items,C,1
optick-1.3.4,foreign_functions,C,13
epic_wallet_rust_lib-0.2.0,rust_functions,C,20
verneuil-0.6.4,foreign_functions,C,15
verneuil-0.6.4,rust_functions,C,30
core_bluetooth-0.1.0,foreign_functions,C,2
core_bluetooth-0.1.0,static_items,C,13
supabase-js-rs-0.1.0,rust_functions,C,2
read-0.1.1,rust_functions,system,2
deno-libffi-sys-0.0.7,foreign_functions,C,22
deno-libffi-sys-0.0.7,static_items,C,13
hgdirectffi-0.1.0,foreign_functions,C,1
hgdirectffi-0.1.0,rust_functions,C,4
onig-6.4.0,rust_functions,C,3
dylib-0.0.3,foreign_functions,C,4
jemalloc-info-0.5.0,rust_functions,C,1
ocl-interop-0.1.5,foreign_functions,system,39
azul-winit-0.24.0,rust_functions,C,4
librocksdb-sys-0.8.0+7.4.4,foreign_functions,C,750
zcfg-0.2.0,rust_functions,C,2
libzfs_core-sys-0.1.0,foreign_functions,C,24
mpv-0.2.3,foreign_functions,C,45
mpv-0.2.3,rust_functions,C,1
gkl-0.1.1,foreign_functions,C,8
gkl-0.1.1,static_items,C,1
axfive-imgui-0.2.1,rust_functions,C,2
sep-sys-1.2.0,foreign_functions,C,30
sep-sys-1.2.0,static_items,C,1
gmt_mount-ctrl_sampling8000-damping002-0.0.1,foreign_functions,C,3
gmt_mount-ctrl_sampling8000-damping002-0.0.1,static_items,C,2
ts3plugin-0.2.1,rust_functions,C,38
wavy-0.9.1,foreign_functions,C,1
quirs-0.1.1,foreign_functions,C,9
pqcrypto-ntru-0.5.8,foreign_functions,C,30
oniguruma-0.3.0,foreign_functions,C,16
oniguruma-0.3.0,static_items,C,11
pkey-sys-0.1.0,foreign_functions,C,1
todo-tui-0.1.6,rust_functions,C,1
sim-0.12.0,rust_functions,C,27
cffi-impl-0.1.6,rust_functions,C,1
rmalloc-1.1.0,rust_functions,C,4
sqlite3-0.24.0,rust_functions,C,2
asche-2.0.0,rust_functions,system,1
lightning-sys-0.2.2,foreign_functions,C,108
lightning-sys-0.2.2,static_items,C,2
bayer-0.1.5,rust_functions,C,6
r18n-0.0.2,foreign_functions,C,1
quarry-redeemer-5.2.0,rust_functions,C,1
db3-sqlparser-0.0.1,foreign_functions,C,1
xsave-2.0.2,rust_functions,C,2
mp3lame-sys-0.1.2,foreign_functions,C,195
mech-stats-0.0.5,rust_functions,C,1
va_list-rs-0.0.4,foreign_functions,C,1
rtt-target-0.3.1,static_items,C,1
qdk_sim_rs-0.27.244707,rust_functions,C,12
solace-sys-0.1.0,foreign_functions,C,244
bluetooth-serial-port-0.6.0,foreign_functions,C,18
bluetooth-serial-port-0.6.0,rust_functions,C,1
jbig2dec-sys-0.19.0,foreign_functions,C,8
jbig2dec-sys-0.19.0,rust_functions,C,1
varnish-sys-0.0.12,foreign_functions,C,812
varnish-sys-0.0.12,static_items,C,115
minimal-rust-wasm-0.2.0,rust_functions,C,1
rlite-0.0.1,foreign_functions,C,5
security-framework-sys-2.8.0-beta.1,foreign_functions,C,78
security-framework-sys-2.8.0-beta.1,static_items,C,48
nrfxlib-sys-1.5.1,foreign_functions,C,52
jitterentropy-sys-0.1.0,foreign_functions,C,529
jitterentropy-sys-0.1.0,static_items,C,14
pfm-sys-0.0.13,foreign_functions,C,13
mesh-portal-versions-0.2.0-rc1,foreign_functions,C,1
tree-sitter-embedded-template-0.20.0,foreign_functions,C,1
pyembed-0.23.0,rust_functions,C,5
openssl-kdf-0.4.1,foreign_functions,C,59
noise-rs-ffi-0.1.0,rust_functions,C,2
moonramp-lunar-core-0.1.22,foreign_functions,C,3
dup-0.1.0,foreign_functions,C,1
kissat-0.1.0,foreign_functions,C,5
fiftyonedegrees-0.2.18,foreign_functions,C,1066
fiftyonedegrees-0.2.18,static_items,C,34
